
id,content,stars,conversation_id,reviewer_id
25547,"Felis dolor molestie imperdiet a sit fermentum sed nonummy ad platea porta.",2,71765,17856
25548,"Curae ipsum sociis in nec ultricies.",1,71766,17855
25549,"Magna neque.",2,71766,3726
25550,"Nulla massa nostra magna fringilla id netus ac.",1,71770,17853
25551,"Massa fusce risus vehicula eros diam malesuada ante per consectetuer.",5,71771,17853
25552,"Vitae massa.",5,71771,2573
25553,"Morbi felis semper et erat leo.",5,71775,17850
25554,"Risus curae torquent ut est diam.",1,71777,17849
25555,"Lorem fames ligula non at.",5,71778,17849
25556,"Purus massa.",4,71780,3311
25557,"Fames morbi platea purus conubia mattis hac odio.",4,71782,17845
25558,"Morbi metus fusce tortor phasellus praesent nascetur porta amet pede parturient nisl tempus.",3,71782,2853
25559,"Augue curae tristique.",5,71795,17838
25560,"Purus lorem.",5,71796,17837
25561,"Purus nulla a tempus fusce sem ridiculus varius a.",1,71797,17836
25562,"Fames nulla.",5,71801,17834
25563,"Vitae risus conubia facilisi semper magnis.",5,71803,17831
25564,"Lorem dolor est fames hac.",4,71807,17828
25565,"Donec fusce diam.",5,71807,10570
25566,"Proin ipsum pede.",5,71809,4076
25567,"Magna augue.",5,71811,17828
25568,"Fames ipsum natoque luctus quam.",5,71815,17824
25569,"Vitae massa hac felis cubilia class nisl.",5,71819,17823
25570,"Fames fusce.",5,71827,17821
25571,"Justo purus donec nostra morbi fermentum.",3,71834,17817
25572,"Felis justo molestie hac nunc pede id pellentesque potenti.",5,71838,17814
25573,"Morbi dolor duis a morbi id justo.",5,71842,17812
25574,"Dolor class.",5,71843,17810
25575,"Netus lorem varius massa.",5,71844,17810
25576,"Morbi etiam.",5,71846,17807
25577,"Netus nulla platea elementum bibendum.",5,71849,17805
25578,"Ipsum lacus posuere.",4,71851,17803
25579,"Metus proin sed nunc nascetur.",5,71854,17800
25580,"Porta proin senectus magna sit.",5,71855,17800
25581,"Fusce neque montes quis ve sem mi fusce.",1,71857,17798
25582,"Augue lorem sagittis at lectus at.",5,71860,17796
25583,"Class felis neque mus nunc.",2,71868,17790
25584,"Neque donec.",5,71872,17786
25585,"Purus magna elit dui vel.",5,71876,17785
25586,"Augue felis.",5,71877,17785
25587,"Dolor magna a gravida mauris sit cras elementum dictum fusce vestibulum dictumst felis.",5,71882,6825
25588,"Magna neque libero aenean vel ac viverra ve dis arcu.",5,71883,17781
25589,"Class purus quis montes natoque mattis mauris vulputate.",5,71887,17775
25590,"Nulla purus.",2,71887,4554
25591,"Curae magna porta nascetur elementum.",5,71892,17773
25592,"Lacus porta sociis magnis purus.",3,71902,17764
25593,"Ipsum fames pretium massa natoque ligula.",5,71904,17763
25594,"Velit proin pede euismod ve et quis nisl dolor posuere ante duis nisl urna dui a tortor.",5,71906,17762
25595,"Lacus netus vitae orci sodales.",2,71906,2917
25596,"Lacus lorem molestie vestibulum rutrum leo vestibulum nulla erat eni proin facilisis.",3,71907,17762
25597,"Magna augue nisi orci cras nostra ve.",5,71907,9583
25598,"Etiam felis.",5,71910,17761
25599,"Purus netus.",5,71912,17759
25600,"Velit metus.",5,71917,9099
25601,"Purus fusce sociis platea lacus curabitur volutpat sociosqu.",5,71923,17751
25602,"Lorem proin lectus hendrerit in suspendisse.",1,71930,17746
25603,"Etiam justo pharetra tristique a venenatis donec etiam sociosqu etiam cursus convallis.",5,71933,17742
25604,"Class lacus semper auctor diam ut nunc.",5,71939,17740
25605,"Risus magna nostra quis nisi vivamus urna sed urna at.",5,71941,17740
25606,"Nulla lacus leo enim fames ve ad nibh lacinia vulputate.",1,71943,17739
25607,"Lorem fusce erat.",5,71945,17738
25608,"Class nulla nibh condimentum viverra dolor duis molestie facilisis eu.",5,71949,2310
25609,"Felis curae eget vivamus quis consectetuer faucibus fusce eget nascetur.",5,71950,17737
25610,"Nulla lorem sociis justo conubia viverra amet.",5,71951,17737
25611,"Netus massa etiam eros sodales mi dis id lacinia nibh felis in placerat erat in.",5,71954,17736
25612,"Purus augue nulla posuere sem varius pretium ad mollis.",5,71955,17735
25613,"Vitae proin nostra.",4,71957,17734
25614,"Donec purus nisl ultrices cum sodales interdum.",3,71960,17732
25615,"Lacus proin dis justo eros.",5,71961,17732
25616,"Fames risus donec maecenas vestibulum tincidunt quis mus.",5,71962,17732
25617,"Velit massa ullamcorper bibendum augue ad.",2,71965,17731
25618,"Class lacus facilisis curabitur quis per urna parturient.",5,71971,17725
25619,"Dolor fames aptent fermentum dis pellentesque id vitae lorem sem purus.",5,71972,17725
25620,"Velit vitae.",5,71974,17723
25621,"Morbi augue.",4,71977,17721
25622,"Dolor nulla facilisi tincidunt odio diam cubilia viverra penatibus enim arcu.",5,71979,17720
25623,"Lorem ipsum cursus rutrum integer ridiculus pede ullamcorper sodales massa.",5,71982,17718
25624,"Fames morbi libero velit vestibulum bibendum potenti tortor netus dis nec at ipsum magnis.",4,71982,4419
25625,"Class neque nam elit nam ve consectetuer iaculis.",3,71989,17712
25626,"Risus velit ridiculus adipiscing conubia est elit class eni erat.",5,71991,17710
25627,"Fusce ipsum sit elit cum magna congue justo id.",5,71991,2878
25628,"Porta dolor lectus dolor eu purus vitae faucibus magna netus.",5,72003,17701
25629,"Lacus etiam iaculis consequat erat vitae ad fames ve dolor eu fames.",5,72004,17701
25630,"Metus porta scelerisque diam.",5,72005,17700
25631,"Ipsum massa.",5,72005,6503
25632,"Metus curae sed vitae vel netus porta sodales libero ipsum.",4,72011,17696
25633,"Class felis.",5,72013,17696
25634,"Fusce velit mus elit at duis primis.",5,72013,9218
25635,"Felis metus justo lectus purus ve semper elit tincidunt tempor diam et sollicitudin enim vitae.",5,72017,17696
25636,"Nulla fusce.",5,72018,17695
25637,"Etiam purus eleifend.",5,72020,17694
25638,"Neque lacus.",2,72020,6562
25639,"Dolor ipsum sem quisque amet adipiscing eget semper ut gravida nibh ac felis.",5,72022,17692
25640,"Nulla ipsum metus justo pulvinar consequat.",5,72029,17687
25641,"Magna lorem proin sed quam in sollicitudin nostra in.",5,72031,17686
25642,"Class magna turpis rutrum dis habitant neque nonummy mattis.",5,72041,17676
25643,"Class velit suspendisse eu ligula etiam.",4,72045,17676
25644,"Dolor nulla cursus taciti erat et sollicitudin posuere magna diam.",5,72045,6051
25645,"Etiam lorem a integer litora sit odio.",4,72046,17676
25646,"Velit lorem lectus ve cras tempus fermentum eu mollis dis vestibulum imperdiet urna est sem.",5,72047,17675
25647,"Purus class bibendum felis eni.",5,72049,17674
25648,"Dolor lorem.",5,72050,17673
25649,"Nulla dolor.",5,72051,17672
25650,"Metus risus accumsan et donec rutrum netus adipiscing.",3,72051,1183
25651,"Neque lorem urna mi imperdiet netus montes viverra.",5,72062,17664
25652,"Porta neque aenean nascetur habitasse tellus interdum vestibulum tempus duis quis.",5,72064,17662
25653,"Fusce netus.",4,72064,4694
25654,"Lacus massa.",5,72070,17660
25655,"Lorem morbi aliquam netus mi sapien feugiat cubilia dictum et gravida arcu at.",5,72074,17657
25656,"Morbi metus a commodo nullam.",5,72085,17649
25657,"Magna felis aptent ac.",5,72086,17649
25658,"Magna nulla class cras ac est ut.",5,72086,7709
25659,"Netus velit magna nam amet sem varius ut ridiculus vestibulum sit magna justo posuere bibendum magna.",5,72087,17648
25660,"Porta etiam eni eros et amet.",5,72088,17647
25661,"Fames netus vitae suspendisse sociosqu odio varius.",3,72093,17644
25662,"Proin magna cras aliquam fringilla tempor a sociosqu.",4,72093,8225
25663,"Fames curae nisl vivamus quam a.",5,72098,17639
25664,"Vitae proin magnis tristique non erat ut bibendum iaculis viverra.",5,72104,17636
25665,"Ipsum netus dui aptent mi ultrices egestas sodales diam netus tellus.",5,72107,12069
25666,"Lorem porta.",5,72113,17627
25667,"Class risus quis sed quis nulla potenti urna tellus sodales urna a odio lorem.",4,72114,17627
25668,"Fusce lacus aenean mi congue.",4,72115,17627
25669,"Magna lorem molestie.",2,72116,17626
25670,"Nulla donec fusce nisi quisque ad lorem mollis luctus massa dignissim potenti.",4,72118,17625
25671,"Morbi lacus metus ligula maecenas penatibus porta at ante mi.",5,72121,17625
25672,"Fames dolor.",5,72124,17622
25673,"Fusce purus suscipit porttitor lobortis tempor natoque euismod ante.",5,72125,17621
25674,"Augue purus mollis.",1,72126,17619
25675,"Netus augue mauris ornare erat sollicitudin ut nonummy orci cum ante dis.",5,72126,4481
25676,"Neque fames.",5,72129,17617
25677,"Vitae morbi rutrum mauris fermentum leo cras dui at proin varius magnis.",5,72131,17615
25678,"Vitae fusce.",5,72134,17612
25679,"Morbi justo dis quis parturient venenatis condimentum cum ve.",5,72134,63
25680,"Netus ipsum sem tempus et torquent placerat.",5,72141,17607
25681,"Fames fusce.",1,72145,9360
25682,"Augue dolor.",5,72148,10572
25683,"Risus fusce.",5,72149,17600
25684,"Justo risus etiam vel enim facilisi dis eu a sociis arcu in augue vitae.",5,72160,17597
25685,"Dolor neque dictum tempus elit erat potenti.",5,72162,17596
25686,"Donec justo cubilia odio.",5,72163,17596
25687,"Justo ipsum.",4,72167,17595
25688,"Metus vitae semper purus diam aptent sem mi ante duis ut neque.",5,72169,17592
25689,"Vitae netus pulvinar porttitor velit a ligula cras litora.",2,72170,17591
25690,"Nulla velit est rhoncus magnis massa parturient in cras.",5,72174,17588
25691,"Porta risus mattis inceptos hendrerit in neque faucibus adipiscing hendrerit massa est ridiculus potenti risus eget aptent mus quis.",5,72179,17585
25692,"Curae dolor est pede est ac.",5,72183,17580
25693,"Porta donec arcu ac class pellentesque fusce ad eu eget.",5,72184,17579
25694,"Metus felis est neque malesuada hac consectetuer ornare at.",5,72185,17578
25695,"Lacus netus.",1,72198,17570
25696,"Etiam dolor cras sed.",5,72199,17569
25697,"Purus metus a eros risus euismod ante ut pulvinar est donec magnis et hac.",5,72201,17567
25698,"Etiam curae ultrices nec urna elit et erat lacus sed parturient.",5,72205,17562
25699,"Vitae purus a cubilia aptent ac libero nam diam neque condimentum habitant magna pede.",5,72207,17561
25700,"Vitae fames.",5,72209,17559
25701,"Velit justo class.",5,72211,17558
25702,"Lorem magna hac congue viverra.",5,72211,3139
25703,"Metus risus eni arcu vitae.",5,72220,17554
25704,"Ipsum risus inceptos ve vel massa hendrerit quis per tortor magnis ut tempor per.",5,72226,17549
25705,"Etiam ipsum sodales placerat velit a quis vestibulum leo.",4,72229,17548
25706,"Metus augue eros.",5,72234,17544
25707,"Proin neque a mauris curabitur fusce eni urna sit mi a quis.",5,72238,17543
25708,"Netus magna enim metus mi eros vulputate faucibus rutrum litora curabitur.",5,72238,7054
25709,"Lacus magna tempus sollicitudin.",5,72239,17542
25710,"Dolor magna molestie fames fringilla convallis orci.",5,72246,17540
25711,"Ipsum metus nulla sem eget nibh pretium eni parturient.",5,72250,17539
25712,"Morbi dolor turpis eu torquent sodales nonummy enim arcu.",5,72251,17539
25713,"Class proin hendrerit cum consectetuer fusce mi cursus pellentesque vulputate.",3,72252,17538
25714,"Justo velit porta ornare ullamcorper.",5,72253,17538
25715,"Class porta ipsum class sapien parturient justo nibh morbi ve.",5,72263,17532
25716,"Curae massa torquent ad ullamcorper mi ligula.",5,72264,1331
25717,"Curae netus varius parturient dictumst lacinia et.",5,72270,17527
25718,"Neque vitae tempus dolor vestibulum maecenas arcu per.",5,72271,17527
25719,"Nulla purus habitant at neque mollis donec gravida.",5,72273,17526
25720,"Nulla massa donec elit per nascetur curabitur proin fringilla etiam venenatis.",5,72275,17525
25721,"Donec netus potenti porttitor.",5,72281,17523
25722,"Etiam augue porta cum potenti interdum at donec senectus lorem ad pede fusce metus.",5,72284,6141
25723,"Curae vitae magnis.",5,72285,17521
25724,"Metus fames urna ut eros augue magna dui amet.",5,72285,8142
25725,"Proin fusce sociosqu ipsum id ridiculus amet cum nulla.",5,72290,17518
25726,"Felis massa ullamcorper ut ligula penatibus.",5,72290,11887
25727,"Metus curae nonummy aenean metus.",2,72292,17515
25728,"Porta fusce mattis eu eleifend ante aenean sit.",5,72294,17512
25729,"Massa lorem fusce nostra mi.",5,72297,17510
25730,"Lacus massa nec urna a cras risus.",5,72300,17506
25731,"Neque purus varius odio.",5,72301,17505
25732,"Neque felis lacinia morbi.",4,72311,17495
25733,"Class ipsum commodo.",5,72314,17493
25734,"Nulla netus per nulla curabitur.",5,72316,17492
25735,"Magna felis dis nibh ultricies platea sociosqu eget commodo nisl.",4,72316,6082
25736,"Fames neque porta nonummy inceptos dictum nostra fusce inceptos vitae convallis.",5,72321,17488
25737,"Metus lacus.",5,72323,17488
25738,"Donec justo tempus turpis augue at luctus.",5,72327,17484
25739,"Velit fames.",5,72332,17477
25740,"Fames lorem.",5,72333,17477
25741,"Nulla lacus vehicula ultricies pede malesuada ut primis.",5,72338,17474
25742,"Porta magna.",5,72344,17472
25743,"Porta magna donec nullam pellentesque.",5,72345,17472
25744,"Etiam fusce non auctor sit nisi eni.",5,72347,17471
25745,"Magna ipsum lorem.",5,72348,17471
25746,"Dolor magna class cum duis vestibulum.",5,72359,17461
25747,"Risus neque.",5,72362,17459
25748,"Donec metus urna.",1,72362,1151
25749,"Porta purus amet luctus montes feugiat in litora pede.",5,72363,17458
25750,"Etiam nulla magna auctor netus integer.",5,72365,17456
25751,"Metus lacus nisi.",3,72367,17455
25752,"Risus proin sit diam tellus senectus viverra laoreet turpis arcu.",5,72369,17453
25753,"Risus donec dapibus eget mi fames.",5,72369,8516
25754,"Class metus magnis aenean amet nibh proin.",3,72370,17453
25755,"Risus ipsum.",5,72371,17452
25756,"Etiam fusce.",5,72378,17449
25757,"Justo porta justo mattis netus fames tempor in tempor leo mi lorem amet.",5,72382,17447
25758,"Proin fusce tellus per taciti et.",5,72383,17447
25759,"Massa morbi viverra montes quis elit vestibulum lectus pharetra urna nunc adipiscing id.",2,72390,17443
25760,"Morbi dolor dapibus tincidunt orci mollis.",5,72392,17443
25761,"Neque ipsum magna dui donec nisi.",5,72392,3368
25762,"Risus ipsum.",5,72405,17436
25763,"Vitae ipsum mus risus venenatis faucibus mi justo elementum nam penatibus.",2,72406,17435
25764,"Fames porta magnis parturient.",5,72408,17434
25765,"Dolor justo.",5,72409,17434
25766,"Etiam metus.",5,72410,17434
25767,"Justo curae.",5,72411,17434
25768,"Felis dolor.",5,72411,12215
25769,"Neque vitae rhoncus sociis.",5,72412,17433
25770,"Etiam justo pharetra netus nullam.",5,72414,17432
25771,"Augue morbi nascetur imperdiet suscipit vitae a sodales id nascetur orci et eleifend.",5,72429,3891
25772,"Dolor magna nec magna adipiscing euismod.",4,72430,17421
25773,"Velit neque a.",2,72430,9899
25774,"Donec ipsum urna eni pretium at et eget tristique.",5,72435,17419
25775,"Morbi massa.",5,72435,2324
25776,"Ipsum magna tortor enim ad eros tellus class nisi nulla porttitor.",3,72436,17419
25777,"Fames donec scelerisque ac.",5,72438,17418
25778,"Magna metus.",5,72438,9685
25779,"Magna fusce dis etiam nibh conubia lorem leo non dui cubilia at enim.",5,72439,17418
25780,"Risus porta taciti donec per cras amet rhoncus in pede.",3,72439,6193
25781,"Donec justo.",5,72443,17415
25782,"Augue massa donec nibh nec est ac erat aenean in habitant sit odio nisl odio.",4,72450,17410
25783,"Velit massa curae dolor mus penatibus dis leo sit ut.",5,72450,2976
25784,"Donec lorem taciti nullam integer quis nisl eros iaculis cras erat sem curae imperdiet nunc pede nam enim.",4,72461,17405
25785,"Velit class cursus habitasse vestibulum elit purus convallis placerat in scelerisque.",5,72463,649
25786,"Fusce dolor posuere.",5,72467,17404
25787,"Fusce metus urna elementum pede dis tempus a vivamus at erat vivamus ad habitasse scelerisque phasellus nisl.",5,72471,17403
25788,"Neque nulla metus eni natoque et duis aliquam.",5,72472,17403
25789,"Neque magna.",2,72474,17401
25790,"Magna lorem montes luctus vel suscipit quisque fusce elit habitant class a ante in.",2,72476,17398
25791,"Risus proin.",5,72477,17397
25792,"Dolor vitae cursus magnis faucibus pede elementum nec habitant euismod pulvinar.",5,72479,17397
25793,"Neque fames erat sagittis purus sed urna fusce lacinia phasellus.",2,72479,12433
25794,"Augue dolor.",5,72483,17393
25795,"Neque purus.",5,72488,17391
25796,"Neque netus nullam morbi diam ultrices.",1,72489,17390
25797,"Felis ipsum.",5,72494,17388
25798,"Porta neque purus.",5,72496,17384
25799,"Purus justo nam urna.",5,72504,17380
25800,"Fames lacus convallis tellus bibendum curae at eu.",2,72505,17379
25801,"Class metus eget taciti ve id eget ullamcorper.",3,72506,10118
25802,"Metus nulla magna netus rhoncus conubia.",3,72509,17377
25803,"Lorem ipsum scelerisque eleifend pede eni ut congue.",1,72509,4440
25804,"Purus risus habitant vel iaculis mi cum penatibus fusce ante.",5,72523,17370
25805,"Donec lacus nascetur pede nisi ultricies magna maecenas.",2,72528,17366
25806,"Risus fusce per nibh posuere nisi nibh facilisi.",5,72529,17366
25807,"Justo fusce luctus rutrum nunc in etiam et ridiculus orci.",2,72531,17366
25808,"Augue etiam justo morbi.",5,72533,17363
25809,"Magna felis montes nisl amet donec.",2,72535,17362
25810,"Lorem class lacus turpis erat mi consectetuer.",5,72538,17361
